,genome_id,pcr_genes,quadruplex,CE_alleles,phylogroup
1331,562.59451,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1332,562.20499,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1333,1248902.3,"['trpA', 'trpBA', 'chuA', 'arpA']","['+', '+', '-', '-']",[],D
1334,562.70746,"['trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1335,564.122,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1336,562.11315,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1337,562.55257,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1338,562.66849,"['trpA', 'trpBA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '-', '+', '+']",['trpAgpC'],B2
1339,83334.496,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1340,83333.117,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1341,562.96039,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1342,562.70520,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1343,562.115113,"['trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1344,562.22351,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1345,941322.173,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1346,83334.294,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1347,1499973.27,['chuV'],"['-', '-', '-', '-']",['chuV'],cladeV
1348,562.114663,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1349,1441627.14,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1350,562.58375,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1351,562.58147,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1352,562.29124,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1353,562.61499,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1354,562.114836,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1355,208962.68,"['trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
1356,83334.293,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1357,562.28698,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1358,941322.174,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1359,562.79208,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1360,562.50776,"['trpBA', 'chuA', 'aesI']","['-', '+', '-', '-']",['aesI'],F
1361,562.115114,"['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],G
1362,941322.180,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1363,562.112331,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1364,562.109779,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1365,562.70527,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1366,562.107287,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1367,83333.110,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1368,562.28208,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1369,562.70715,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1370,564.98,"['trpA', 'trpBA', 'citPferg']","['-', '-', '-', '-']",['citPferg'],fergusonii
1371,562.88799,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1372,208962.168,"['trpBA', 'chuAalbertii', 'TspE4.C2']","['-', '-', '-', '+']",['chuAalbertii'],albertii
1373,562.59066,"['ybgD', 'arpA']","['+', '-', '-', '-']",[],A
1374,562.29123,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1375,564.388,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1376,216592.3,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1377,562.58140,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1378,562.96233,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1379,562.70518,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1380,562.58372,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1381,37762.5,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1382,562.114838,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1383,562.102353,"['trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1384,564.91,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1385,562.45430,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1386,562.61497,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1387,562.70511,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1388,562.67794,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1389,562.58149,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1390,83334.635,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1391,910348.4,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1392,1499973.29,['chuV'],"['-', '-', '-', '-']",['chuV'],cladeV
1393,562.29115,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1394,562.79201,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1395,562.109784,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1396,562.79033,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1397,562.53932,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1398,562.109770,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1399,562.28201,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1400,562.96037,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1401,564.178,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1402,562.55235,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1403,564.140,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1404,562.67793,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']","['+', '+', '-', '-']",['ArpAgpE'],E
1405,562.61464,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1406,562.70516,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1407,562.9022,"['ybgD', 'trpA', 'trpBA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '-', '-', '-']","['ArpAgpE', 'trpAgpC']",A
1408,562.59068,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1409,2810406.4,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1410,562.17622,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1411,564.96,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1412,2126982.6,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1413,562.70529,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1414,562.96030,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1415,562.109777,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1416,562.79034,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1417,562.28696,"['trpA', 'trpBA', 'chuA', 'arpA']","['+', '+', '-', '-']",[],D
1418,1038927.31,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1419,562.53935,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1420,562.109783,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1421,562.79206,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1422,562.29112,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1423,1440052.3,"['trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
1424,562.111058,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1425,562.86740,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1426,562.67840,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1427,562.78060,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1428,562.28710,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']","['+', '+', '-', '-']",['ArpAgpE'],E
1429,562.29094,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1430,562.106229,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1431,562.60266,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1432,562.30340,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1433,562.63087,"['trpA', 'trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1434,562.61516,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1435,562.106216,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1436,562.61724,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1437,562.52734,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1438,562.50407,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1439,562.13760,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1440,562.58458,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1441,562.46750,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1442,562.13552,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1443,562.109868,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1444,2778656.3,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '-', '+', '-']","['ArpAgpE', 'trpAgpC']",C
1445,562.29093,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1446,364106.8,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1447,562.13758,"['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],G
1448,562.58460,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1449,562.67847,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1450,562.86575,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1451,562.86747,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1452,562.28387,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1453,562.48262,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1454,562.50632,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1455,562.13555,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1456,562.115262,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1457,562.13767,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1458,562.104122,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1459,562.52733,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1460,564.207,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1461,562.67420,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1462,562.60437,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1463,562.108529,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1464,562.60261,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1465,562.28721,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1466,562.61518,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1467,562.96341,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1468,562.106218,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1469,562.28183,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1470,562.62967,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1471,562.60268,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1472,562.63042,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1473,562.72302,"['trpA', 'trpBA', 'chuA', 'yjaA', 'arpA', 'trpAgpC']","['+', '+', '+', '-']",['trpAgpC'],E or cladeI
1474,562.106227,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1475,562.109861,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1476,562.115254,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1477,562.111056,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1478,562.15204,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1479,562.12825,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1480,562.96346,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1481,562.94411,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1482,562.109859,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1483,930406.3,"['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA']","['+', '+', '-', '+']",[],D
1484,562.86782,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1485,562.58451,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1486,562.13769,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1487,562.94075,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1488,562.28389,"['trpA', 'trpBA', 'chuA']","['-', '+', '-', '-']",[],F
1489,562.15203,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1490,562.67849,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1491,562.74650,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1492,562.86749,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1493,562.115253,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1494,562.13756,"['ybgD', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1495,562.64260,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1496,562.106220,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1497,208962.244,"['trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
1498,2605619.4,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1499,562.11293,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1500,562.74604,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'ArpAgpE']","['+', '-', '-', '+']",['ArpAgpE'],B1
1501,562.54031,"['ybgD', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1502,562.110781,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1503,562.67021,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1504,562.91598,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1505,562.46732,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1506,562.110775,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1507,1055544.3,"['trpA', 'trpBA', 'chuA', 'arpA']","['+', '+', '-', '-']",[],D
1508,83334.346,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1509,562.109832,"['trpBA', 'chuA', 'aesI']","['-', '+', '-', '-']",['aesI'],F
1510,562.16426,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1511,562.17369,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1512,562.108573,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1513,562.79124,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1514,83334.379,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1515,562.96312,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1516,562.55128,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1517,562.19207,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1518,562.110578,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1519,562.78002,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1520,83334.341,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1521,562.61573,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1522,562.31031,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1523,562.110772,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1524,469008.117,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1525,562.46735,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1526,562.110786,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1527,562.107731,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1528,562.67026,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1529,562.68638,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1530,1045010.62,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1531,562.46197,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1532,562.17735,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1533,208962.243,"['trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
1534,564.291,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1535,2605619.3,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1536,591946.4,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
