BNUM,GENE_NAME
b0303,rclB
b0303,ykgI
b0303,G6173
b0303,ECK0302
b0304,rclA
b0304,G6174
b0304,ECK0303
b0304,ykgC
b0305,rclR
b0305,ECK0304
b0305,G6175
b0305,ykgD
b0306,ykgE
b0306,ECK0305
b0306,G6176
b0307,ykgF
b0307,G6177
b0307,ECK0306
b0308,ykgG
b0308,G6178
b0308,ECK0307
b0309,G6179
b0310,ykgH
b0310,G6180
b0310,ECK0308
b0316,yahB
b0316,G6181
b0316,ECK0314
b0317,yahC
b0317,ECK0315
b0317,G6182
b0318,yahD
b0318,G6183
b0318,ECK0316
b0319,yahE
b0319,ECK0317
b0319,G6184
b0320,yahF
b0320,ECK0318
b0320,G6185
b0321,yahG
b0321,ECK0319
b0321,G6186
b0323,yahI
b0323,ECK0321
b0323,G6188
b0324,yahJ
b0324,ECK0322
b0324,G6189
b0325,yahK
b0325,ECK0323
b0325,G6190
b0326,yahL
b0326,ECK0324
b0326,G6191
b0327,yahM
b0327,ECK0325
b0327,G6192
b0328,yahN
b0328,ECK0326
b0328,G6193
b0329,yahO
b0329,ECK0327
b0329,G6194
b0330,prpR
b0330,G6195
b0330,ECK0328
b0330,yahP
b0331,prpB
b0331,yahQ
b0331,G6196
b0331,ECK0329
b0333,prpC
b0333,G6198
b0333,yzzD
b0333,yahS
b0333,ECK0330
b0334,prpD
b0334,yahT
b0334,ECK0331
b0334,acnC
b0334,G6199
b0335,prpE
b0335,yahU
b0335,ECK0332
b0335,G6200
b0346,mhpR
b0346,ECK0343
b0346,G6201
b0352,mhpE
b0352,ECK0349
b0352,G6205
b0353,mhpT
b0353,ECK0350
b0353,G6206
b0353,yaiK
b0354,yaiL
b0354,ECK0351
b0354,G6207
b0355,frmB
b0355,yaiM
b0355,ECK0352
b0355,G6208
b0357,frmR
b0357,G6209
b0357,ECK0354
b0357,yaiN
b0358,yaiO
b0358,G6210
b0358,ECK0355
b0360,insC1
b0360,yi21-1
b0360,ECK0357
b0360,G6212
b0361,insD1
b0361,ECK0358
b0361,G6213
b0361,yi22-1
b0362,yaiX
b0362,yaiF
b0362,G6214
b0362,b0359
b0362,ECK0359
b0362,ECK0356
b0362,b4579
b0363,yaiP
b0363,G6215
b0363,ECK0360
b0364,yaiS
b0364,ECK0361
b0364,G6216
b0365,tauA
b0365,ssiA
b0365,G6217
b0365,ECK0362
b0365,yaiR
b0366,tauB
b0366,yaiQ
b0366,ECK0363
b0366,G6218
b0366,ssiB
b0367,tauC
b0367,ssiC
b0367,G6219
b0367,ECK0364
b0367,yaiJ
b0370,ykiB
b0370,G6221
b0370,ECK0367
b4580,yaiT
b4580,G6222
b4580,ECK0369
b4580,b0374
b4580,b0371
b4580,yaiU
b4580,ECK0368
b0372,insF2
b0372,G6223
b0372,tra5-1
b0372,ECK0299
b0373,insE2
b0373,ECK0298
b0373,G6224
b0375,iprA
b0375,yaiV
b0375,G6226
b0375,ECK0370
b0378,yaiW
b0378,ECK0373
b0378,G6227
b0379,yaiY
b0379,G6228
b0379,ECK0374
b0380,yaiZ
b0380,ECK0375
b0380,G6229
b0387,yaiI
b0387,ECK0382
b0387,G6230
b0392,ykiA
b0392,G6231
b0392,ECK0387
b0402,proY
b0402,G6233
b0402,ECK0396
b0402,yajM
b0417,thiL
b0417,thiJ
b0417,ECK0411
b0417,G6234
b0419,yajO
b0419,G6236
b0419,ECK0413
b0420,dxs
b0420,yajP
b0420,ECK0414
b0420,G6237
b0423,thiI
b0423,yajK
b0423,G6238
b0423,ECK0417
b0423,nuvA
b0425,panE
b0425,apbA
b0425,ECK0419
b0425,G6239
b0426,yajQ
b0426,ECK0420
b0426,G6240
b0427,yajR
b0427,ECK0421
b0427,G6241
b0441,ppiD
b0441,ybaU
b0441,ECK0435
b0441,G6242
b0442,ybaV
b0442,ECK0436
b0442,G6243
b0442,comEA
b0443,fadM
b0443,G6244
b0443,ECK0437
b0443,tesC
b0443,ybaW
b0444,queC
b0444,ECK0438
b0444,G6245
b0444,ybaX
b0446,cof
b0446,G6246
b0446,ECK0440
b0447,decR
b0447,cyuR
b0447,ECK0441
b0447,ybaO
b0447,G6247
b0448,mdlA
b0448,mdl
b0448,ECK0442
b0448,G6248
b0453,ybaY
b0453,ECK0447
b0453,G6250
b0454,ybaZ
b0454,atl
b0454,ECK0448
b0454,G6251
b0457,pdeB
b0457,ylaB
b0457,G6252
b0457,ECK0451
b0458,ylaC
b0458,G6253
b0458,ECK0452
b0465,mscK
b0465,kefA
b0465,ECK0459
b0465,G6255
b0465,aefA
b0479,fsr
b0479,ECK0473
b0479,G6256
b0482,ybaP
b0482,ECK0476
b0482,G6258
b0483,ybaQ
b0483,G6259
b0483,ECK0477
b0484,copA
b0484,ECK0478
b0484,G6260
b0484,ybaR
b0485,glsA
b0485,ybaS
b0485,ECK0479
b0485,G6261
b0486,ybaT
b0486,G6262
b0486,ECK0480
b0487,cueR
b0487,copR
b0487,ybbI
b0487,G6263
b0487,ECK0481
b0488,ybbJ
b0488,ECK0482
b0488,G6264
b0489,qmcA
b0489,ECK0483
b0489,G6265
b0489,ybbK
b0490,fetA
b0490,ybbL
b0490,G6266
b0490,ECK0484
b0491,fetB
b0491,G6267
b0491,ECK0485
b0491,ybbM
b0492,cnoX
b0492,ECK0486
b0492,G6268
b0492,ybbN
b0493,ybbO
b0493,ECK0487
b0493,G6269
b0496,ybbP
b0496,ECK0490
b0496,G6270
b0499,ylbH
b0499,ECK0493
b0499,G6271
b0499,rhsH
b0502,ylbG
b0502,ECK0495
b0502,G6273
b0504,allS
b0504,ybbS
b0504,glxA1
b0504,ECK0497
b0504,G6274
b0505,allA
b0505,G6275
b0505,ECK0498
b0505,ybbT
b0505,glxA2
b0506,allR
b0506,glxA3
b0506,ECK0499
b0506,G6276
b0506,ybbU
b0508,hyi
b0508,G6277
b0508,ECK0501
b0508,gip
b0508,ybbG
b0509,glxR
b0509,G6278
b0509,ECK0502
b0509,ybbQ
b0509,glxB1
b0511,ybbW
b0511,allP
b0511,glxB2
b0511,ECK0504
b0511,G6280
b0512,allB
b0512,glxB3
b0512,G6281
b0512,ECK0505
b0512,ybbX
b0513,ybbY
b0513,ECK0506
b0513,glxB4
b0513,G6282
b0514,glxK
b0514,G6283
b0514,ECK0507
b0514,ybbZ
b0514,glxB5
b0515,allE
b0515,G6284
b0515,ECK0508
b0515,ughY
b0515,ylbA
b0515,glxB6
b0516,allC
b0516,glxB7
b0516,ylbB
b0516,ECK0509
b0516,G6285
b0517,allD
b0517,G6286
b0517,ECK0510
b0517,glxB8
b0517,ylbC
b0518,fdrA
b0518,ylbD
b0518,ECK0511
b0518,G6287
b4507,ylbE
b4507,b4572
b4507,G0-10554
b4507,b0519
b4507,G6288
b4507,ECK0512
b0520,ylbF
b0520,ECK0513
b0520,G6289
b0530,sfmA
b0530,ECK0523
b0530,G6290
b0531,sfmC
b0531,G6291
b0531,ECK0524
b0532,sfmD
b0532,G6292
b0532,ECK0525
b0533,sfmH
b0533,G6293
b0533,ECK0526
b0538,G6294
b0539,exoD
b0539,ybcC
b0539,G6295
b0539,ECK0531
b0540,insE3
b0540,ECK0298
b0540,G6296
b0541,insF3
b0541,ECK0299
b0541,G6297
b0541,tra5-2
b0542,renD
b0542,ybcE
b0542,ECK0533
b0542,G6298
b0544,ybcK
b0544,G6300
b0544,ECK0535
b0545,ybcL
b0545,ECK0536
b0545,G6301
b0546,ybcM
b0546,G6302
b0546,ECK0537
b0547,ybcN
b0547,G6303
b0547,ECK0538
b0548,ninE
b0548,ECK0539
b0548,G6304
b0549,ybcO
b0549,G6305
b0549,ECK0540
b0550,rusA
b0550,G6306
b0550,ybcP
b0550,rus
b0550,ECK0541
b0551,quuD
b0551,ECK0543
b0551,G6307
b0551,ybcQ
b0552,insH2
b0552,G6308
b0552,ECK0261
b0552,trs5-2
b0552,yi52_2
b0554,essD
b0554,ECK0545
b0554,ybcR
b0554,G6309
b0554,vlyS
b0555,rrrD
b0555,ECK0546
b0555,G6310
b0555,ybcS
b0555,lycV
b0556,rzpD
b0556,ybcT
b0556,G6311
b0556,ECK0547
b0557,borD
b0557,iss
b0557,vboR
b0557,bor
b0557,ybcU
b0557,G6312
b0557,ECK0549
b0558,ybcV
b0558,ECK0550
b0558,G6313
b0559,ybcW
b0559,ECK0551
b0559,G6314
b0561,tfaD
b0561,ybcX
b0561,ECK0553
b0561,G6315
b0562,ybcY
b0562,G6316
b0562,ECK0554
b0563,tfaX
b0563,G6317
b0563,ECK0555
b0563,ylcE
b0570,cusS
b0570,ybcZ
b0570,G6318
b0570,ECK0562
b0571,cusR
b0571,ECK0563
b0571,G6319
b0571,ylcA
b0572,cusC
b0572,G6320
b0572,ylcB
b0572,ibeB
b0572,ECK0564
b0573,cusF
b0573,G6321
b0573,ylcC
b0573,ECK0565
b0573,cusX
b0574,cusB
b0574,ylcD
b0574,ECK0566
b0574,G6322
b0577,ybdG
b0577,G6323
b0577,ECK0569
b0579,ybdF
b0579,G6324
b0579,ECK0571
b0580,ybdJ
b0580,G6325
b0580,ECK0572
b0581,ybdK
b0581,G6326
b0581,ECK0573
b0582,insL2
b0582,ECK0016
b0582,yi81-2
b0582,G6327
b0600,ybdL
b0600,G6329
b0600,ECK0594
b0601,ybdM
b0601,G6330
b0601,ECK0595
b0602,ybdN
b0602,ECK0596
b0602,G6331
b0603,ybdO
b0603,ECK0597
b0603,G6332
b0604,dsbG
b0604,ybdP
b0604,G6333
b0604,ECK0598
b0607,uspG
b0607,ECK0601
b0607,G6334
b0607,yzzU
b0607,ybdQ
b0607,UP12
b0608,ybdR
b0608,ECK0602
b0608,G6335
b0609,G6336
b0610,rnk
b0610,G6337
b0610,ECK0603
b0612,citT
b0612,G6338
b0612,ECK0605
b0612,ybdS
b0613,citG
b0613,G6339
b0613,ybdT
b0613,ECK0606
b0614,citX
b0614,ybdU
b0614,G6340
b0614,ECK0607
b0615,citF
b0615,ybdV
b0615,G6341
b0615,ECK0608
b0616,citE
b0616,ECK0609
b0616,G6342
b0616,ybdW
b0617,citD
b0617,ybdX
b0617,G6343
b0617,ECK0610
b0618,citC
b0618,G6344
b0618,ybeO
b0618,ECK0611
b0619,dpiB
b0619,mpdB
b0619,citA
b0619,ybeP
b0619,G6345
b0619,ECK0612
b0620,dpiA
b0620,citB
b0620,G6346
b0620,ECK0613
b0620,criR
b0620,mpdA
b0621,dcuC
b0621,ECK0614
b0621,G6347
b0638,cobC
b0638,phpB
b0638,ECK0631
b0638,G6349
b0639,nadD
b0639,fusB
b0639,ECK0632
b0639,G6350
b0639,ybeN
b0644,ybeQ
b0644,G6351
b0644,ECK0637
b0645,ybeR
b0645,ECK0638
b0645,G6352
b0646,djlB
b0646,ECK0639
b0646,G6353
b0646,ybeS
b0647,ybeT
b0647,G6354
b0647,ECK0640
b0648,ybeU
b0648,ECK0641
b0648,G6355
b0649,djlC
b0649,G6356
b0649,ECK0642
b0649,ybeV
b0649,hscD
b0649,hsc56
b0650,hscC
b0650,ECK0643
b0650,G6357
b0650,ybeW
b0651,rihA
b0651,G6358
b0651,ybeK
b0651,ECK0644
b0655,gltI
b0655,ybeJ
b0655,ECK0648
b0655,yzzK
b0655,G6359
b0656,insH3
b0656,G6360
b0656,yi52_3
b0656,trs5-3
b0656,ECK0261
b0658,ybeX
b0658,ECK0650
b0658,G6361
b0659,ybeY
b0659,G6362
b0659,ECK0651
b0660,ybeZ
b0660,G6363
b0660,ECK0652
b0660,phoL
b0661,miaB
b0661,ECK0653
b0661,yleA
b0661,G6364
b0662,ubiF
b0662,G6365
b0662,ECK0654
b0662,yleB
b0681,chiP
b0681,ECK0669
b0681,G6370
b0681,ybfM
b0682,chiQ
b0682,ybfN
b0682,ECK0670
b0682,G6371
b0689,ybfP
b0689,G6374
b0689,ECK0677
b0703,ybfO
b0703,G6376
b0703,ECK0691
b0705,ybfL
b0705,G6377
b0705,ECK0694
b0709,dtpD
b0709,ECK0698
b0709,G6378
b0709,ybgH
b0710,ybgI
b0710,G6379
b0710,ECK0699
b0711,pxpB
b0711,ybgJ
b0711,ECK0700
b0711,G6380
b0712,pxpC
b0712,ybgK
b0712,G6381
b0712,ECK0701
b0713,pxpA
b0713,ybgL
b0713,ECK0702
b0713,G6382
b0714,nei
b0714,ECK0703
b0714,G6383
b0715,abrB
b0715,G6384
b0715,ECK0704
b0715,ybgN
b0716,ybgO
b0716,ECK0705
b0716,G6385
b0717,ybgP
b0717,G6386
b0717,ECK0706
b0718,ybgQ
b0718,ECK0707
b0718,G6387
b0725,G6388
b0746,valZ
b0746,valTbeta
b0746,valTb
b0746,ECK0735
b0746,G6389
b0747,lysY
b0747,G6390
b0747,ECK0736
b0747,lysTgamma
b0747,lysTg
b0748,lysZ
b0748,ECK0737
b0748,G6391
b0749,lysQ
b0749,G6392
b0749,ECK0738
b0752,zitB
b0752,G6393
b0752,ECK0741
b0752,ybgR
b0753,ybgS
b0753,ECK0742
b0753,G6394
b0761,modE
b0761,G6395
b0761,ECK0750
b0761,modR
b0761,chlD
b0762,acrZ
b0762,ybhT
b0762,ECK0751
b0762,G6396
b0767,pgl
b0767,G6397
b0767,ECK0756
b0767,ybhE
b0768,ybhD
b0768,ECK0757
b0768,G6398
b0769,ybhH
b0769,G6399
b0769,ECK0758
b0770,ybhI
b0770,ECK0759
b0770,G6400
b0771,ybhJ
b0771,G6401
b0771,ECK0760
b0780,ybhK
b0780,G6402
b0780,ECK0769
b0786,ybhL
b0786,G6403
b0786,ECK0775
b0787,ybhM
b0787,ECK0776
b0787,G6404
b0788,ybhN
b0788,ECK0777
b0788,G6405
b0789,clsB
b0789,ybhO
b0789,ECK0778
b0789,G6406
b0790,ybhP
b0790,ECK0779
b0790,G6407
b0791,ybhQ
b0791,ECK0780
b0791,G6408
b0792,ybhR
b0792,ECK0781
b0792,G6409
b0793,ybhS
b0793,ECK0782
b0793,G6410
b0794,ybhF
b0794,ECK0783
b0794,G6411
b0795,ybhG
b0795,ECK0784
b0795,G6412
b0804,ybiX
b0804,G6413
b0804,ECK0793
b0805,fiu
b0805,ybiL
b0805,G6414
b0805,ECK0794
b0806,mcbA
b0806,ECK0795
b0806,ybiM
b0806,G6415
b0807,rlmF
b0807,ybiN
b0807,ECK0796
b0807,G6416
b0808,ybiO
b0808,ECK0797
b0808,G6417
b0815,opgE
b0815,ybiP
b0815,ECK0804
b0815,G6418
b0816,yliL
b0816,ECK0805
b0816,G6419
b0817,mntR
b0817,G6420
b0817,ybiQ
b0817,ECK0807
b0818,ybiR
b0818,ECK0808
b0818,G6421
b0819,ldtB
b0819,ECK0809
b0819,ybiS
b0819,G6422
b0820,ybiT
b0820,G6423
b0820,ECK0810
b0821,ybiU
b0821,ECK0811
b0821,G6424
b0822,ybiV
b0822,ECK0812
b0822,G6425
b0822,supH
b0823,ybiW
b0823,G6426
b0823,ECK0813
b0823,pflF
b0824,ybiY
b0824,G6427
b0824,pflE
b0824,ECK0814
b0825,fsaA
b0825,G6428
b0825,ECK0815
b0825,mipB
b0825,fsa
b0825,ybiZ
b0829,gsiA
b0829,yliA
b0829,ECK0819
b0829,G6429
b0830,gsiB
b0830,G6430
b0830,yliB
b0830,ECK0820
b0831,gsiC
b0831,ECK0821
b0831,yliC
b0831,G6431
b0832,gsiD
b0832,yliD
b0832,G6432
b0832,ECK0822
b0833,pdeI
b0833,yliE
b0833,ECK0823
b0833,G6433
b0834,dgcI
b0834,G6434
b0834,ECK0824
b0834,yliF
b0835,rimO
b0835,yliG
b0835,G6435
b0835,ECK0825
b0836,bssR
b0836,yliH
b0836,G6436
b0836,ECK0826
b0837,yliI
b0837,ECK0827
b0837,G6437
b0838,gstB
b0838,yliJ
b0838,ECK0828
b0838,G6438
b0841,ybjG
b0841,ECK0831
b0841,G6439
b0842,mdfA
b0842,ECK0832
b0842,cmr
b0842,cmlA
b0842,G6440
b0843,ybjH
b0843,G6441
b0843,ECK0833
b0844,ybjI
b0844,ECK0834
b0844,G6442
b0845,ybjJ
b0845,G6443
b0845,ECK0835
b0846,rcdA
b0846,ybjK
b0846,ECK0836
b0846,G6444
b0847,ybjL
b0847,ECK0838
b0847,G6445
b0848,ybjM
b0848,ECK0839
b0848,G6446
b0853,ybjN
b0853,G6447
b0853,ECK0844
b0858,ybjO
b0858,G6448
b0858,ECK0849
b0859,rlmC
b0859,rumB
b0859,ybjF
b0859,ECK0850
b0859,G6449
b0865,ybjP
b0865,G6450
b0865,ECK0856
b0866,ybjQ
b0866,G6451
b0866,ECK0857
b0867,amiD
b0867,ECK0858
b0867,G6452
b0867,ybjR
b0868,ybjS
b0868,G6453
b0868,ECK0859
b0869,ybjT
b0869,G6454
b0869,ECK0860
b0870,ltaE
b0870,G6455
b0870,ltaA
b0870,ECK0861
b0870,ybjU
b0872,hcr
b0872,ECK0863
b0872,ybjV
b0872,G6456
b0873,hcp
b0873,G6457
b0873,ECK0864
b0873,ybjW
b0873,priS
b0874,lysO
b0874,ECK0865
b0874,G6458
b0874,ybjE
b0876,ybjD
b0876,ECK0867
b0876,G6459
b0877,ybjX
b0877,G6460
b0877,ECK0868
b0878,macA
b0878,ECK0869
b0878,G6461
b0878,ybjY
b0879,macB
b0879,ybjZ
b0879,G6462
b0879,ECK0870
b0881,clpS
b0881,G6463
b0881,ECK0872
b0881,yljA
b0890,ftsK
b0890,ECK0881
b0890,G6464
b0890,dinH
b0891,lolA
b0891,ECK0882
b0891,lplA
b0891,yzzV
b0891,G6465
b0899,ycaM
b0899,G6466
b0899,ECK0890
b0900,ycaN
b0900,ECK0891
b0900,G6467
b0905,ycaO
b0905,G6468
b0905,ECK0896
b0906,ycaP
b0906,G6469
b0906,ECK0897
b0909,ycaL
b0909,G6470
b0909,ECK0900
b0916,ycaQ
b0916,ECK0907
b0916,alkZ
b0916,G6471
b0917,ycaR
b0917,ECK0908
b0917,G6472
b0919,ycbJ
b0919,G6473
b0919,ECK0910
b0926,mepK
b0926,ECK0917
b0926,G6474
b0926,ycbK
b0927,gloC
b0927,ycbL
b0927,ECK0918
b0927,G6475
b0934,ssuC
b0934,ECK0925
b0934,G6476
b0934,ycbM
b0935,ssuD
b0935,ECK0926
b0935,G6477
b0935,ssi6
b0935,ycbN
b0936,ssuA
b0936,ECK0927
b0936,ycbO
b0936,G6478
b0937,ssuE
b0937,ECK0928
b0937,ycbP
b0937,ssi4
b0937,G6479
b0938,elfA
b0938,ECK0929
b0938,ycbQ
b0938,G6480
b0939,elfD
b0939,G6481
b0939,ycbR
b0939,ECK0930
b0940,elfC
b0940,ECK0931
b0940,ycbS
b0940,G6482
b0941,elfG
b0941,ECK0932
b0941,ycbT
b0941,G6483
b0942,ycbU
b0942,ECK0933
b0942,G6484
b0943,ycbV
b0943,ECK0934
b0943,G6485
b0946,zapC
b0946,G6486
b0946,ECK0937
b0946,ycbW
b0947,ycbX
b0947,ECK0938
b0947,G6487
b0948,rlmL
b0948,ycbY
b0948,ECK0939
b0948,rlmKL
b0948,rlmK
b0948,G6488
b0949,uup
b0949,ycbI
b0949,ycbH
b0949,ECK0940
b0949,G6489
b0950,pqiA
b0950,ECK0941
b0950,pqi5
b0950,pqi5A
b0950,G6490
b0951,pqiB
b0951,G6491
b0951,pqi5
b0951,pqi5B
b0951,ECK0942
b0952,pqiC
b0952,ECK0943
b0952,G6492
b0952,ymbA
b0955,ycbZ
b0955,ECK0946
b0955,G6493
b0959,sxy
b0959,yccR
b0959,G6494
b0959,ECK0950
b0960,yccS
b0960,G6495
b0960,ECK0951
b0961,yccF
b0961,G6496
b0961,ECK0952
b0963,mgsA
b0963,G6497
b0963,yccG
b0963,mgs
b0963,ECK0954
b0964,yccT
b0964,ECK0955
b0964,G6498
b0965,yccU
b0965,G6499
b0965,ECK0956
b0966,hspQ
b0966,ECK0957
b0966,G6500
b0966,yccV
b0967,rlmI
b0967,yccW
b0967,G6501
b0967,ECK0958
b0968,yccX
b0968,G6502
b0968,ECK0959
b0982,etp
b0982,G6503
b0982,ECK0973
b0982,yccY
b0983,gfcE
b0983,ECK0974
b0983,G6504
b0983,yccZ
b0984,gfcD
b0984,ECK0975
b0984,ymcA
b0984,G6505
b0985,gfcC
b0985,ECK0976
b0985,G6506
b0985,ymcB
b0986,gfcB
b0986,G6507
b0986,ymcC
b0986,ECK0977
b0987,gfcA
b0987,ymcD
b0987,ECK0978
b0987,G6508
b0988,insB4
b0988,ECK0022
b0988,G6509
b0989,cspH
b0989,ECK0979
b0989,cspK
b0989,G6510
b0990,cspG
b0990,G6511
b0990,ECK0980
b0991,ymcE
b0991,G6512
b0991,ECK0981
b0992,yccM
b0992,ECK0983
b0992,G6513
b0993,torS
b0993,G6514
b0993,ECK0984
b0993,yccI
b0994,torT
b0994,G6515
b0994,ECK0985
b0994,yccH
b1005,ycdF
b1005,G6516
b1006,rutG
b1006,ycdG
b1006,G6517
b1006,ECK0997
b1007,rutF
b1007,ECK0998
b1007,ycdH
b1007,G6518
b1008,rutE
b1008,ECK0999
b1008,ycdI
b1008,G6519
b1009,rutD
b1009,G6520
b1009,ECK1000
b1009,ycdJ
b1010,rutC
b1010,ECK1001
b1010,G6521
b1010,ycdK
b1011,rutB
b1011,ycdL
b1011,G6522
b1011,ECK1002
b1012,rutA
b1012,G6523
b1012,ycdM
b1012,ECK1003
b1016,efeU
b1016,ycdN
b1016,b4490
b1016,ECK1007
b1016,b1017
b1016,G6525
b1018,efeO
b1018,ycdO
b1018,G6527
b1018,ECK1008
b1021,pgaD
b1021,G6528
b1021,ECK1011
b1021,hmsS
b1021,ycdP
b1022,pgaC
b1022,ycdQ
b1022,hmsR
b1022,G6529
b1022,ECK1012
b1023,pgaB
b1023,hmsF
b1023,ECK1013
b1023,G6530
b1023,ycdR
b1024,pgaA
b1024,ECK1014
b1024,G6531
b1024,hmsH
b1024,ycdS
b1025,dgcT
b1025,ECK1015
b1025,ycdT
b1025,G6532
b1026,insF4
b1026,G6533
b1026,ECK0299
b1026,tra5-3
b1027,insE4
b1027,G6534
b1027,ECK0298
b1028,ymdE
b1028,G6535
b1028,ECK1016
b1029,ycdU
b1029,G6536
b1029,ECK1017
b1033,ghrA
b1033,ycdW
b1033,G6539
b1033,ECK1019
b1034,ycdX
b1034,ECK1020
b1034,G6540
b1035,ycdY
b1035,ECK1021
b1035,G6541
b1036,ycdZ
b1036,nupT
b1036,G6542
b1036,ECK1022
b1037,csgG
b1037,G6543
b1037,ECK1023
b1038,csgF
b1038,G6544
b1038,ECK1024
b1039,csgE
b1039,ECK1025
b1039,G6545
b1040,csgD
b1040,ECK1026
b1040,G6546
b1041,csgB
b1041,G6547
b1041,ECK1027
b1043,csgC
b1043,G6548
b1043,ECK1029
b1043,ycdE
b1044,ymdA
b1044,G6549
b1044,ECK1030
b1045,ymdB
b1045,ECK1031
b1045,G6550
b1046,clsC
b1046,ymdC
b1046,G6551
b1046,ECK1032
b1047,opgC
b1047,ymdD
b1047,G6552
b1047,mdoC
b1047,ECK1033
b1052,G6553
b1057,yceJ
b1057,G6554
b1057,ECK1042
b1058,yceO
b1058,G6555
b1058,ECK1043
b1059,solA
b1059,ECK1044
b1059,G6556
b1060,bssS
b1060,ECK1045
b1060,yceP
b1060,G6557
b1061,dinI
b1061,ECK1046
b1061,G6558
b1065,mdtH
b1065,ECK1050
b1065,G6559
b1065,yceL
b1068,yceM
b1068,G6560
b1068,mviM
b1068,ECK1053
b1069,murJ
b1069,yceN
b1069,mviN
b1069,ECK1054
b1069,G6561
b1070,flgN
b1070,ECK1055
b1070,G6562
b1085,yceQ
b1085,ECK1070
b1085,G6563
b1104,ycfL
b1104,ECK1090
b1104,G6564
b1105,lpoB
b1105,ycfM
b1105,ECK1091
b1105,G6565
b1106,thiK
b1106,G6566
b1106,ECK1092
b1106,ycfN
b1107,nagZ
b1107,ECK1093
b1107,ycfO
b1107,G6567
b1108,ycfP
b1108,ECK1094
b1108,G6568
b1111,comR
b1111,ycfQ
b1111,G6569
b1111,ECK1097
b1112,bhsA
b1112,ycfR
b1112,ECK1098
b1112,G6570
b1112,comC
b1113,ldtC
b1113,G6571
b1113,ECK1099
b1113,ycfS
b1115,ycfT
b1115,ECK1101
b1115,G6572
b1116,lolC
b1116,G6573
b1116,ECK1102
b1116,ycfU
b1117,lolD
b1117,ycfV
b1117,G6574
b1117,ECK1103
b1118,lolE
b1118,G6575
b1118,ECK1104
b1118,ycfW
b1119,nagK
b1119,G6576
b1119,ECK1105
b1119,ycfX
b1120,cobB
b1120,G6577
b1120,ECK1106
b1120,ycfY
b1121,ycfZ
b1121,ECK1107
b1121,G6578
b1122,ymfA
b1122,G6579
b1122,ECK1108
b1134,nudJ
b1134,G6580
b1134,ECK1120
b1134,ymfB
b1135,rluE
b1135,ECK1121
b1135,ymfC
b1135,G6581
b1137,ymfD
b1137,ECK1123
b1137,G6582
b1138,ymfE
b1138,G6583
b1138,ECK1124
b1141,xisE
b1141,G6585
b1141,ymfG
b1141,ECK1127
b1142,ymfH
b1142,G6586
b1142,ECK1128
b1143,ymfI
b1143,ECK1129
b1143,G6587
b1144,ymfJ
b1144,G6588
b1144,ECK1130
b1145,ymfK
b1145,G6589
b1145,ECK1131
b1145,cohE
b1146,ymfT
b1146,G6590
b1146,ECK1132
b1146,croE
b1147,ymfL
b1147,G6591
b1147,ECK1133
b1148,ymfM
b1148,ECK1134
b1148,sfiC
b1148,G6592
b1149,ymfN
b1149,ECK1135
b1149,G6593
b1150,ymfR
b1150,ECK1136
b1150,G6594
b1151,beeE
b1151,ymfO
b1151,ECK1137
b1151,G6595
b1152,jayE
b1152,ymfP
b1152,G6596
b1152,ECK1138
b1153,ymfQ
b1153,G6597
b1153,ECK1139
b1155,tfaP
b1155,ECK1141
b1155,G6598
b1155,ymfS
b1157,stfE
b1157,ECK1143
b1157,G6599
b1157,ycfE
b1160,iraM
b1160,elb1
b1160,G6600
b1160,ECK1147
b1160,elbA
b1160,ycgW
b1161,ycgX
b1161,ECK1148
b1161,G6601
b1162,bluR
b1162,G6602
b1162,ycgE
b1162,ECK1149
b1163,bluF
b1163,G6603
b1163,ycgF
b1163,ECK1150
b1164,ycgZ
b1164,G6604
b1164,ECK1151
b1165,ymgA
b1165,G6605
b1165,ECK1152
b1166,ariR
b1166,G6606
b1166,ymgB
b1166,ECK1153
b1167,ymgC
b1167,G6607
b1167,ECK1154
b1168,pdeG
b1168,G6608
b1168,ECK1155
b1168,ycgG
b4491,ycgH
b4491,ECK1157
b4491,b1169
b4491,b1170
b4491,G6609
b1171,ymgD
b1171,G6611
b1171,ECK1158
b1172,ymgG
b1172,G6612
b1172,ECK1159
b1177,ycgJ
b1177,ECK1165
b1177,G6614
b1178,pliG
b1178,ycgK
b1178,ECK1166
b1178,G6615
b1179,ycgL
b1179,ECK1167
b1179,G6616
b1180,ycgM
b1180,ECK1168
b1180,G6617
b1181,ycgN
b1181,G6618
b1181,ECK1169
b1182,hlyE
b1182,G6619
b1182,ycgD
b1182,clyA
b1182,hpr
b1182,sheA
b1182,ECK1170
b1191,cvrA
b1191,ECK1179
b1191,ycgO
b1191,G6620
b1192,ldcA
b1192,G6621
b1192,ECK1180
b1192,ycgQ
b1193,emtA
b1193,sltZ
b1193,G6622
b1193,ECK1181
b1193,mltE
b1193,ycgP
b1194,ycgR
b1194,ECK1182
b1194,G6623
b1195,ymgE
b1195,G6624
b1195,tag
b1195,ECK1183
b1196,ycgY
b1196,ECK1184
b1196,G6625
b1199,dhaL
b1199,ECK1187
b1199,ycgS
b1199,dhaK2
b1199,G6626
b1199,ysgS
b1200,dhaK
b1200,ECK1188
b1200,G6627
b1200,dhaK1
b1200,ycgT
b1201,dhaR
b1201,ECK1189
b1201,G6628
b1201,ycgU
b1202,ycgV
b1202,ECK1190
b1202,G6629
